"species_latin_name_gbif","component_name","avg_component_mean","n_obs","body_mass","diet"
"equus_africanus","C/N",1.53081853647115,2,244999.25,"Herbivore"
"equus_africanus","C/P",1.5482183303698,2,244999.25,"Herbivore"
"equus_africanus","N/P",0.0173997938986504,2,244999.25,"Herbivore"
"equus_caballus","C/N",1.47911469049891,55,250000,"Herbivore"
"equus_caballus","C/P",2.13184010763038,55,250000,"Herbivore"
"equus_caballus","N/P",0.652725417131475,55,250000,"Herbivore"
"equus_grevyi","C/N",1.51950952210714,4,407999.85,"Herbivore"
"equus_grevyi","C/P",1.95893804846858,4,407999.85,"Herbivore"
"equus_grevyi","N/P",0.439428526361436,4,407999.85,"Herbivore"
"equus_przewalskii","C/N",1.57773356012853,1,2687.21,"Omnivore"
"equus_przewalskii","C/P",NA,1,2687.21,"Omnivore"
"equus_przewalskii","N/P",NA,1,2687.21,"Omnivore"
"equus_quagga","C/N",1.5442966769414,22,4e+05,"Herbivore"
"equus_quagga","C/P",1.96349465451192,22,4e+05,"Herbivore"
"equus_quagga","N/P",0.419197977570518,53,4e+05,"Herbivore"
"erethizon_dorsatus","C/N",0.955674052054877,1,8e+05,"Herbivore"
"erethizon_dorsatus","C/P",1.27276256183693,1,8e+05,"Herbivore"
"erethizon_dorsatus","N/P",0.317088509782048,1,8e+05,"Herbivore"
"eudorcas_rufifrons","C/N",1.21639331681261,6,26999.77,"Omnivore"
"eudorcas_rufifrons","C/P",1.96768831970705,6,26999.77,"Omnivore"
"eudorcas_rufifrons","N/P",0.751295002894441,6,26999.77,"Omnivore"
"eulemur_fulvus","C/N",1.2291667590483,2,2300,"Omnivore"
"eulemur_fulvus","C/P",1.73150254358823,2,2300,"Omnivore"
"eulemur_fulvus","N/P",0.502335784539923,2,2300,"Omnivore"
"felis_manul","C/N",0.651251813009816,1,3050,"Carnivore"
"felis_manul","C/P",0.780120843246548,1,3050,"Carnivore"
"felis_manul","N/P",0.128869030236732,1,3050,"Carnivore"
"gardnerycteris_crenulatum","C/N",NA,0,13.75,"Omnivore"
"gardnerycteris_crenulatum","C/P",NA,0,13.75,"Omnivore"
"gardnerycteris_crenulatum","N/P",NA,1,13.75,"Omnivore"
"genetta_genetta","C/N",1.47918768593087,1,7085.33,"Herbivore"
"genetta_genetta","C/P",1.43507653263144,1,7085.33,"Herbivore"
"genetta_genetta","N/P",-0.044111153299435,1,7085.33,"Herbivore"
"giraffa_camelopardalis","C/N",1.31009697222231,56,899994.8,"Herbivore"
"giraffa_camelopardalis","C/P",1.98726043401041,56,899994.8,"Herbivore"
"giraffa_camelopardalis","N/P",0.677163461788107,56,899994.8,"Herbivore"
"giraffa_giraffa","C/N",1.32546031337175,3,899994.8,"Herbivore"
"giraffa_giraffa","C/P",1.75201500635613,3,899994.8,"Herbivore"
"giraffa_giraffa","N/P",0.426554692984383,3,899994.8,"Herbivore"
"glossophaga_soricina","C/N",NA,0,9.43,"Omnivore"
"glossophaga_soricina","C/P",NA,0,9.43,"Omnivore"
"glossophaga_soricina","N/P",NA,1,9.43,"Omnivore"
"gorilla_gorilla","C/N",1.04528527741334,3,7,"Herbivore"
"gorilla_gorilla","C/P",1.61003237240984,3,7,"Herbivore"
"gorilla_gorilla","N/P",0.564747094996506,3,7,"Herbivore"
"hippopotamus_amphibius","C/N",1.57143105798718,2,1417489.99,"Herbivore"
"hippopotamus_amphibius","C/P",2.12720328016117,2,1417489.99,"Herbivore"
"hippopotamus_amphibius","N/P",0.555772222173997,2,1417489.99,"Herbivore"
"hippotragus_equinus","C/N",1.34446199069278,3,269997.66,"Herbivore"
"hippotragus_equinus","C/P",1.93966166798858,3,269997.66,"Herbivore"
"hippotragus_equinus","N/P",0.5951996772958,3,269997.66,"Herbivore"
"homo_sapiens","C/N",NA,0,58540.63,"Omnivore"
"homo_sapiens","C/P",NA,0,58540.63,"Omnivore"
"homo_sapiens","N/P",0.243038048686294,1,58540.63,"Omnivore"
"hystrix_indica","C/N",1.28262856979432,1,8000,"Herbivore"
"hystrix_indica","C/P",1.78021481362175,1,8000,"Herbivore"
"hystrix_indica","N/P",0.497586243827432,1,8000,"Herbivore"
"kobus_ellipsiprymnus","C/N",1.35226342363209,24,210000.34,"Herbivore"
"kobus_ellipsiprymnus","C/P",2.05778438707597,24,210000.34,"Herbivore"
"kobus_ellipsiprymnus","N/P",0.705520963443884,63,210000.34,"Herbivore"
"kobus_leche","C/N",1.32339691019156,2,110749.05,"Herbivore"
"kobus_leche","C/P",1.59437050211648,2,110749.05,"Herbivore"
"kobus_leche","N/P",0.270973591924926,2,110749.05,"Herbivore"
"lama_glama","C/N",NA,0,45000,"Herbivore"
"lama_glama","C/P",NA,0,45000,"Herbivore"
"lama_glama","N/P",NA,0,45000,"Herbivore"
"leontopithecus_chrysomelas","C/N",NA,0,13500,"Herbivore"
"leontopithecus_chrysomelas","C/P",NA,0,13500,"Herbivore"
"leontopithecus_chrysomelas","N/P",NA,0,13500,"Herbivore"
"lepus_europaeus","C/N",1.34593520736042,6,3740,"Herbivore"
"lepus_europaeus","C/P",1.68715358556544,6,3740,"Herbivore"
"lepus_europaeus","N/P",0.341218378205012,6,3740,"Herbivore"
"lepus_saxatilis","C/N",1.55034311245389,14,2363.33,"Herbivore"
"lepus_saxatilis","C/P",1.97962771868417,14,2363.33,"Herbivore"
"lepus_saxatilis","N/P",0.429284606230278,13,2363.33,"Herbivore"
"loxodonta_africana","C/N",1.43080640923839,49,3940034.28,"Herbivore"
"loxodonta_africana","C/P",2.05403009084422,49,3940034.28,"Herbivore"
"loxodonta_africana","N/P",0.623223681605832,50,3940034.28,"Herbivore"
"lynx_lynx","C/N",0.73123674536909,3,17950,"Carnivore"
"lynx_lynx","C/P",NA,3,17950,"Carnivore"
"lynx_lynx","N/P",NA,3,17950,"Carnivore"
"lyroderma_lyra","C/N",NA,0,45.54,"Omnivore"
"lyroderma_lyra","C/P",NA,0,45.54,"Omnivore"
"lyroderma_lyra","N/P",NA,0,45.54,"Omnivore"
"macropus_giganteus","C/N",1.32360179481585,1,15000,"Herbivore"
"macropus_giganteus","C/P",1.99981525205257,1,15000,"Herbivore"
"macropus_giganteus","N/P",0.676213457236723,1,15000,"Herbivore"
"macropus_parma","C/N",1.33718888776797,1,9749.9,"Herbivore"
"macropus_parma","C/P",1.75743946360785,1,9749.9,"Herbivore"
"macropus_parma","N/P",0.420250575839878,1,9749.9,"Herbivore"
"macropus_rufogriseus","C/N",NA,0,131625.52,"Herbivore"
"macropus_rufogriseus","C/P",NA,0,131625.52,"Herbivore"
"macropus_rufogriseus","N/P",NA,0,131625.52,"Herbivore"
"macropus_rufus","C/N",1.25780157329295,1,302000,"Herbivore"
"macropus_rufus","C/P",1.78604276234486,1,302000,"Herbivore"
"macropus_rufus","N/P",0.52824118905191,1,302000,"Herbivore"
"madoqua_kirkii","C/N",1.24828414516589,6,5300.05,"Herbivore"
"madoqua_kirkii","C/P",1.87872430168838,6,5300.05,"Herbivore"
"madoqua_kirkii","N/P",0.630440156522489,6,5300.05,"Herbivore"
"martes_flavigula","C/N",0.692021144380691,1,1842.5,"Omnivore"
"martes_flavigula","C/P",0.863825157545139,1,1842.5,"Omnivore"
"martes_flavigula","N/P",0.171804013164448,1,1842.5,"Omnivore"
"martes_foina","C/N",0.69157281101145,2,4500,"Herbivore"
"martes_foina","C/P",1.02941476595653,2,4500,"Herbivore"
"martes_foina","N/P",0.337841954945083,2,4500,"Herbivore"
"muntiacus_reevesi","C/N",1.25786570613298,2,47499.61,"Herbivore"
"muntiacus_reevesi","C/P",1.70159049526896,2,47499.61,"Herbivore"
"muntiacus_reevesi","N/P",0.44372478913598,2,47499.61,"Herbivore"
"myotis_riparius","C/N",NA,0,5.55,"Carnivore"
"myotis_riparius","C/P",NA,0,5.55,"Carnivore"
"myotis_riparius","N/P",NA,1,5.55,"Carnivore"
"myrmecophaga_tridactyla","C/N",1.0943724322909,2,190792.3,"Omnivore"
"myrmecophaga_tridactyla","C/P",1.39703263106886,2,190792.3,"Omnivore"
"myrmecophaga_tridactyla","N/P",0.302660198777967,2,190792.3,"Omnivore"
"naemorhedus_griseus","C/N",NA,0,2309.99,"Omnivore"
"naemorhedus_griseus","C/P",NA,0,2309.99,"Omnivore"
"naemorhedus_griseus","N/P",NA,0,2309.99,"Omnivore"
"nasua_nasua","C/N",1.11288551957395,1,27655.49,"Herbivore"
"nasua_nasua","C/P",1.3190022035518,1,27655.49,"Herbivore"
"nasua_nasua","N/P",0.206116683977849,1,27655.49,"Herbivore"
"neotragus_moschatus","C/N",1.3880337840951,2,6499.95,"Omnivore"
"neotragus_moschatus","C/P",2.09199650951379,2,6499.95,"Omnivore"
"neotragus_moschatus","N/P",0.703962725418686,2,6499.95,"Omnivore"
"odocoileus_hemionus","C/N",NA,0,54212.57,"Omnivore"
"odocoileus_hemionus","C/P",NA,0,54212.57,"Omnivore"
"odocoileus_hemionus","N/P",NA,65,54212.57,"Omnivore"
"odocoileus_virginianus","C/N",NA,0,55508.56,"Herbivore"
"odocoileus_virginianus","C/P",NA,0,55508.56,"Herbivore"
"odocoileus_virginianus","N/P",0.346657438467463,2,55508.56,"Herbivore"
"oreamnos_americanus","C/N",NA,0,433333,"Herbivore"
"oreamnos_americanus","C/P",NA,0,433333,"Herbivore"
"oreamnos_americanus","N/P",NA,0,433333,"Herbivore"
"oryctolagus_cuniculus","C/N",1.36255919284816,15,1832.22,"Herbivore"
"oryctolagus_cuniculus","C/P",2.4463367677967,15,1832.22,"Herbivore"
"oryctolagus_cuniculus","N/P",1.08377757494854,15,1832.22,"Herbivore"
"oryx_dammah","C/N",1.35935294735645,3,2e+05,"Herbivore"
"oryx_dammah","C/P",1.71114388157147,3,2e+05,"Herbivore"
"oryx_dammah","N/P",0.351790934215016,2,2e+05,"Herbivore"
"oryx_gazella","C/N",1.38143899685456,3,169001.28,"Herbivore"
"oryx_gazella","C/P",1.82477935463808,3,169001.28,"Herbivore"
"oryx_gazella","N/P",0.443340357783521,3,169001.28,"Herbivore"
"oryx_leucoryx","C/N",1.46621865847152,1,87700,"Herbivore"
"oryx_leucoryx","C/P",2.04328017712645,1,87700,"Herbivore"
"oryx_leucoryx","N/P",0.577061518654935,1,87700,"Herbivore"
"ovis_aries","C/N",1.23674648420289,25,50000,"Herbivore"
"ovis_aries","C/P",2.21976876977538,25,50000,"Herbivore"
"ovis_aries","N/P",0.983022285572489,25,50000,"Herbivore"
"ovis_canadensis","C/N",NA,0,74644.88,"Herbivore"
"ovis_canadensis","C/P",NA,0,74644.88,"Herbivore"
"ovis_canadensis","N/P",NA,39,74644.88,"Herbivore"
"pan_troglodytes","C/N",1.09599867572789,2,42500,"Omnivore"
"pan_troglodytes","C/P",1.09786043508923,2,42500,"Omnivore"
"pan_troglodytes","N/P",0.00186175936133663,3,42500,"Omnivore"
"panthera_leo","C/N",0.778819439696956,14,161499.06,"Carnivore"
"panthera_leo","C/P",0.532494848376996,14,161499.06,"Carnivore"
"panthera_leo","N/P",-0.246324591319961,15,161499.06,"Carnivore"
"panthera_onca","C/N",1.0705697051714,4,1e+05,"Carnivore"
"panthera_onca","C/P",0.365727715110735,4,1e+05,"Carnivore"
"panthera_onca","N/P",-0.704841990060666,4,1e+05,"Carnivore"
"panthera_pardus","C/N",0.776207750950915,3,52038.22,"Carnivore"
"panthera_pardus","C/P",0.836319526274603,3,52038.22,"Carnivore"
"panthera_pardus","N/P",0.0601117753236886,3,52038.22,"Carnivore"
"panthera_tigris","C/N",0.782554663673764,6,162564,"Carnivore"
"panthera_tigris","C/P",0.314434003455292,6,162564,"Carnivore"
"panthera_tigris","N/P",-0.468120660218472,7,162564,"Carnivore"
"phacochoerus_africanus","C/N",1.46909787632802,25,82500,"Omnivore"
"phacochoerus_africanus","C/P",2.14147803819226,25,82500,"Omnivore"
"phacochoerus_africanus","N/P",0.672380161864243,26,82500,"Omnivore"
"phloeomys_pallidus","C/N",1.17326196903682,1,1744.14,"Herbivore"
"phloeomys_pallidus","C/P",1.41877463685097,1,1744.14,"Herbivore"
"phloeomys_pallidus","N/P",0.24551266781415,1,1744.14,"Herbivore"
"phyllostomus_elongatus","C/N",NA,0,40.43,"Omnivore"
"phyllostomus_elongatus","C/P",NA,0,40.43,"Omnivore"
"phyllostomus_elongatus","N/P",NA,1,40.43,"Omnivore"
"phyllostomus_hastatus","C/N",NA,0,87.21,"Omnivore"
"phyllostomus_hastatus","C/P",NA,0,87.21,"Omnivore"
"phyllostomus_hastatus","N/P",NA,1,87.21,"Omnivore"
"platyrrhinus_helleri","C/N",NA,0,13.5,"Omnivore"
"platyrrhinus_helleri","C/P",NA,0,13.5,"Omnivore"
"platyrrhinus_helleri","N/P",NA,1,13.5,"Omnivore"
"platyrrhinus_infuscus","C/N",NA,0,50.2,"Omnivore"
"platyrrhinus_infuscus","C/P",NA,0,50.2,"Omnivore"
"platyrrhinus_infuscus","N/P",NA,1,50.2,"Omnivore"
"potamochoerus_porcus","C/N",1.32471883822012,1,70000.32,"Omnivore"
"potamochoerus_porcus","C/P",1.46604799101659,1,70000.32,"Omnivore"
"potamochoerus_porcus","N/P",0.141329152796469,1,70000.32,"Omnivore"
"pseudois_nayaur","C/N",NA,0,572.8,"Omnivore"
"pseudois_nayaur","C/P",NA,0,572.8,"Omnivore"
"pseudois_nayaur","N/P",NA,0,572.8,"Omnivore"
"pteropus_rodricensis","C/N",1.31742041185215,1,253.83,"Herbivore"
"pteropus_rodricensis","C/P",1.85081891496882,1,253.83,"Herbivore"
"pteropus_rodricensis","N/P",0.53339850311667,1,253.83,"Herbivore"
"pteropus_vampyrus","C/N",NA,0,935.88,"Herbivore"
"pteropus_vampyrus","C/P",NA,0,935.88,"Herbivore"
"pteropus_vampyrus","N/P",-0.208275942427082,1,935.88,"Herbivore"
"pudu_puda","C/N",1.09151110240326,1,1602333,"Herbivore"
"pudu_puda","C/P",1.66659100477338,1,1602333,"Herbivore"
"pudu_puda","N/P",0.575079902370113,1,1602333,"Herbivore"
"rangifer_tarandus","C/N",NA,0,86033.98,"Herbivore"
"rangifer_tarandus","C/P",NA,0,86033.98,"Herbivore"
"rangifer_tarandus","N/P",NA,0,86033.98,"Herbivore"
"redunca_redunca","C/N",1.46478921404086,34,44050.41,"Herbivore"
"redunca_redunca","C/P",2.24452024639833,34,44050.41,"Herbivore"
"redunca_redunca","N/P",0.779731032357474,39,44050.41,"Herbivore"
"rhinoceros_unicornis","C/N",1.67221746743393,1,41000,"Herbivore"
"rhinoceros_unicornis","C/P",2.04772862234953,1,41000,"Herbivore"
"rhinoceros_unicornis","N/P",0.375511154915597,1,41000,"Herbivore"
"rhinophylla_pumilio","C/N",NA,0,9.55,"Omnivore"
"rhinophylla_pumilio","C/P",NA,0,9.55,"Omnivore"
"rhinophylla_pumilio","N/P",NA,1,9.55,"Omnivore"
"rhinopoma_hardwickii","C/N",NA,0,13.1,"Carnivore"
"rhinopoma_hardwickii","C/P",NA,0,13.1,"Carnivore"
"rhinopoma_hardwickii","N/P",NA,0,13.1,"Carnivore"
"rhinopoma_microphyllum","C/N",NA,0,27.87,"Carnivore"
"rhinopoma_microphyllum","C/P",NA,0,27.87,"Carnivore"
"rhinopoma_microphyllum","N/P",NA,0,27.87,"Carnivore"
"rupicapra_pyrenaica","C/N",NA,0,30000,"Herbivore"
"rupicapra_pyrenaica","C/P",NA,0,30000,"Herbivore"
"rupicapra_pyrenaica","N/P",NA,34,30000,"Herbivore"
"saccopteryx_bilineata","C/N",NA,0,7.8,"Carnivore"
"saccopteryx_bilineata","C/P",NA,0,7.8,"Carnivore"
"saccopteryx_bilineata","N/P",NA,1,7.8,"Carnivore"
"sapajus_xanthosternos","C/N",1.27089400749184,1,3793.85,"Omnivore"
"sapajus_xanthosternos","C/P",2.50184214652636,1,3793.85,"Omnivore"
"sapajus_xanthosternos","N/P",1.23094813903451,1,3793.85,"Omnivore"
"scotophilus_heathii","C/N",NA,0,36.13,"Carnivore"
"scotophilus_heathii","C/P",NA,0,36.13,"Carnivore"
"scotophilus_heathii","N/P",NA,0,36.13,"Carnivore"
"scotophilus_kuhlii","C/N",NA,0,20.73,"Carnivore"
"scotophilus_kuhlii","C/P",NA,0,20.73,"Carnivore"
"scotophilus_kuhlii","N/P",NA,0,20.73,"Carnivore"
"speothos_venaticus","C/N",1.13436692479245,1,5999.98,"Carnivore"
"speothos_venaticus","C/P",0.925302359519461,1,5999.98,"Carnivore"
"speothos_venaticus","N/P",-0.209064565272987,1,5999.98,"Carnivore"
"sturnira_lilium","C/N",NA,0,19.1,"Herbivore"
"sturnira_lilium","C/P",NA,0,19.1,"Herbivore"
"sturnira_lilium","N/P",NA,1,19.1,"Herbivore"
"suricata_suricatta","C/N",1.49790047269978,2,725.5,"Omnivore"
"suricata_suricatta","C/P",2.41019577858656,2,725.5,"Omnivore"
"suricata_suricatta","N/P",0.91229530588678,2,725.5,"Omnivore"
"sus_cebifrons","C/N",NA,0,2000,"Herbivore"
"sus_cebifrons","C/P",NA,0,2000,"Herbivore"
"sus_cebifrons","N/P",NA,0,2000,"Herbivore"
"sus_scrofa","C/N",1.13938566754373,26,96118.09,"Omnivore"
"sus_scrofa","C/P",1.46912422216773,26,96118.09,"Omnivore"
"sus_scrofa","N/P",0.329738554624003,39,96118.09,"Omnivore"
"sylvicapra_grimmia","C/N",1.22520598925143,10,19499.79,"Omnivore"
"sylvicapra_grimmia","C/P",2.01749058657047,10,19499.79,"Omnivore"
"sylvicapra_grimmia","N/P",0.79228459731904,10,19499.79,"Omnivore"
"syncerus_caffer","C/N",1.28551318975318,38,580002.68,"Herbivore"
"syncerus_caffer","C/P",1.89914470337779,38,580002.68,"Herbivore"
"syncerus_caffer","N/P",0.613631513624617,38,580002.68,"Herbivore"
"tadarida_brasiliensis","C/N",0.720256842874509,1,12.49,"Carnivore"
"tadarida_brasiliensis","C/P",1.72957460275515,1,12.49,"Carnivore"
"tadarida_brasiliensis","N/P",1.00931775988064,1,12.49,"Carnivore"
"taphozous_nudiventris","C/N",NA,0,30.07,"Carnivore"
"taphozous_nudiventris","C/P",NA,0,30.07,"Carnivore"
"taphozous_nudiventris","N/P",NA,0,30.07,"Carnivore"
"tapirus_terrestris","C/N",NA,1,3850,"Herbivore"
"tapirus_terrestris","C/P",1.72037399055606,1,3850,"Herbivore"
"tapirus_terrestris","N/P",NA,0,3850,"Herbivore"
"taurotragus_oryx","C/N",1.30310695400441,4,569993.63,"Omnivore"
"taurotragus_oryx","C/P",1.88671526862508,4,569993.63,"Omnivore"
"taurotragus_oryx","N/P",0.583608314620665,4,569993.63,"Omnivore"
"thryonomys_swinderianus","C/N",NA,0,3180.02,"Omnivore"
"thryonomys_swinderianus","C/P",NA,0,3180.02,"Omnivore"
"thryonomys_swinderianus","N/P",0.864894412469688,19,3180.02,"Omnivore"
"tonatia_bidens","C/N",NA,0,27.21,"Omnivore"
"tonatia_bidens","C/P",NA,0,27.21,"Omnivore"
"tonatia_bidens","N/P",NA,1,27.21,"Omnivore"
"trachops_cirrhosus","C/N",NA,0,37.67,"Omnivore"
"trachops_cirrhosus","C/P",NA,0,37.67,"Omnivore"
"trachops_cirrhosus","N/P",NA,1,37.67,"Omnivore"
"tragelaphus_scriptus","C/N",1.34607556818708,16,43250.39,"Herbivore"
"tragelaphus_scriptus","C/P",2.03802102651647,16,43250.39,"Herbivore"
"tragelaphus_scriptus","N/P",0.691945458329389,16,43250.39,"Herbivore"
"tragelaphus_strepsiceros","C/N",1.26277590309917,4,213501.04,"Herbivore"
"tragelaphus_strepsiceros","C/P",1.86782858909639,4,213501.04,"Herbivore"
"tragelaphus_strepsiceros","N/P",0.605052685997214,4,213501.04,"Herbivore"
"trichechus_manatus","C/N",1.19548560288343,1,207500.91,"Herbivore"
"trichechus_manatus","C/P",1.52944380030124,1,207500.91,"Herbivore"
"trichechus_manatus","N/P",0.333958197417808,1,207500.91,"Herbivore"
"uncia_uncia","C/N",0.786257484666212,1,44167,"Carnivore"
"uncia_uncia","C/P",1.17178823535643,1,44167,"Carnivore"
"uncia_uncia","N/P",0.385530750690218,1,44167,"Carnivore"
"uroderma_bilobatum","C/N",NA,0,16.69,"Omnivore"
"uroderma_bilobatum","C/P",NA,0,16.69,"Omnivore"
"uroderma_bilobatum","N/P",NA,1,16.69,"Omnivore"
"ursus_arctos","C/N",1.21241958098291,3,180520.42,"Omnivore"
"ursus_arctos","C/P",NA,3,180520.42,"Omnivore"
"ursus_arctos","N/P",NA,3,180520.42,"Omnivore"
"ursus_maritimus","C/N",1.26544795136072,2,388750.36,"Carnivore"
"ursus_maritimus","C/P",1.7104566354014,2,388750.36,"Carnivore"
"ursus_maritimus","N/P",0.445008684040671,2,388750.36,"Carnivore"
"varecia_variegata","C/N",1.29636996290983,3,23000,"Omnivore"
"varecia_variegata","C/P",2.00359170677633,3,23000,"Omnivore"
"varecia_variegata","N/P",0.707221743866502,2,23000,"Omnivore"
"vicugna_vicugna","C/N",1.24112539793805,1,85166.51,"Herbivore"
"vicugna_vicugna","C/P",1.40484898327024,1,85166.51,"Herbivore"
"vicugna_vicugna","N/P",0.163723585332183,1,85166.51,"Herbivore"
"vulpes_corsac","C/N",1.10480531714185,1,2400,"Omnivore"
"vulpes_corsac","C/P",1.39296638661651,1,2400,"Omnivore"
"vulpes_corsac","N/P",0.28816106947466,1,2400,"Omnivore"
"vulpes_lagopus","C/N",0.335267077842114,1,22333.15,"Carnivore"
"vulpes_lagopus","C/P",0.498318450419043,1,22333.15,"Carnivore"
"vulpes_lagopus","N/P",0.163051372576928,1,22333.15,"Carnivore"
"vulpes_vulpes","C/N",0.812864491165251,9,5476.17,"Omnivore"
"vulpes_vulpes","C/P",NA,9,5476.17,"Omnivore"
"vulpes_vulpes","N/P",NA,9,5476.17,"Omnivore"
